gene_id,total_count,samples_detected,samples_with_10_or_more
ENSG00000236950,0,0,0
ENSG00000278684,0,0,0
ENSG00000232537,0,0,0
ENSG00000228081,0,0,0
ENSG00000224540,0,0,0
ENSG00000225712,0,0,0
ENSG00000227940,0,0,0
ENSG00000231648,0,0,0
ENSG00000284485,0,0,0
ENSG00000224260,0,0,0
ENSG00000200972,0,0,0
ENSG00000270936,0,0,0
ENSG00000279333,0,0,0
ENSG00000284299,0,0,0
ENSG00000224668,0,0,0
ENSG00000283952,0,0,0
ENSG00000284376,0,0,0
ENSG00000234004,0,0,0
ENSG00000223649,0,0,0
ENSG00000227764,0,0,0
ENSG00000226868,0,0,0
ENSG00000229258,0,0,0
ENSG00000224535,0,0,0
ENSG00000235182,0,0,0
ENSG00000228646,0,0,0
ENSG00000228255,0,0,0
ENSG00000281664,0,0,0
ENSG00000283518,0,0,0
ENSG00000215819,0,0,0
ENSG00000223869,0,0,0
ENSG00000232809,0,0,0
ENSG00000282265,0,0,0
ENSG00000229242,0,0,0
ENSG00000233620,0,0,0
ENSG00000236292,0,0,0
ENSG00000226013,0,0,0
ENSG00000231814,0,0,0
ENSG00000230714,0,0,0
ENSG00000232100,0,0,0
ENSG00000201493,0,0,0
ENSG00000229016,0,0,0
ENSG00000281453,0,0,0
ENSG00000228208,0,0,0
ENSG00000212610,0,0,0
ENSG00000225561,0,0,0
ENSG00000238232,0,0,0
ENSG00000252086,0,0,0
ENSG00000221673,0,0,0
ENSG00000281696,0,0,0
ENSG00000230318,0,0,0
ENSG00000232883,0,0,0
ENSG00000226927,0,0,0
ENSG00000260505,0,0,0
ENSG00000235163,0,0,0
ENSG00000234863,0,0,0
ENSG00000226226,0,0,0
ENSG00000231529,0,0,0
ENSG00000243872,0,0,0
ENSG00000233012,0,0,0
ENSG00000276642,0,0,0
ENSG00000232436,0,0,0
ENSG00000227585,0,0,0
ENSG00000222399,0,0,0
ENSG00000251789,0,0,0
ENSG00000212398,0,0,0
ENSG00000227621,0,0,0
ENSG00000188460,0,0,0
ENSG00000212157,0,0,0
ENSG00000252484,0,0,0
ENSG00000234247,0,0,0
ENSG00000225334,0,0,0
ENSG00000282418,0,0,0
ENSG00000223306,0,0,0
ENSG00000255835,0,0,0
ENSG00000284519,0,0,0
ENSG00000248322,0,0,0
ENSG00000213032,0,0,0
ENSG00000236994,0,0,0
ENSG00000270287,0,0,0
ENSG00000229965,0,0,0
ENSG00000223282,0,0,0
ENSG00000238183,0,0,0
ENSG00000233706,0,0,0
ENSG00000232864,0,0,0
ENSG00000242757,0,0,0
ENSG00000224834,0,0,0
ENSG00000237193,0,0,0
ENSG00000278180,0,0,0
ENSG00000237469,0,0,0
ENSG00000235827,0,0,0
ENSG00000227711,0,0,0
ENSG00000202264,0,0,0
ENSG00000225934,0,0,0
ENSG00000264483,0,0,0
ENSG00000233003,0,0,0
ENSG00000274886,0,0,0
ENSG00000284163,0,0,0
ENSG00000270094,0,0,0
ENSG00000284311,0,0,0
ENSG00000202056,0,0,0
ENSG00000251823,0,0,0
ENSG00000199352,0,0,0
ENSG00000201588,0,0,0
ENSG00000199337,0,0,0
ENSG00000200381,0,0,0
ENSG00000199396,0,0,0
ENSG00000200624,0,0,0
ENSG00000202521,0,0,0
ENSG00000200343,0,0,0
ENSG00000201321,0,0,0
ENSG00000199910,0,0,0
ENSG00000199334,0,0,0
ENSG00000199270,0,0,0
ENSG00000202526,0,0,0
ENSG00000201355,0,0,0
ENSG00000201925,0,0,0
ENSG00000202257,0,0,0
ENSG00000200370,0,0,0
ENSG00000271475,0,0,0
ENSG00000282111,0,0,0
ENSG00000229840,0,0,0
ENSG00000233920,0,0,0
ENSG00000213029,0,0,0
ENSG00000252506,0,0,0
ENSG00000252051,0,0,0
ENSG00000226920,0,0,0
ENSG00000229367,0,0,0
ENSG00000225984,0,0,0
ENSG00000227043,0,0,0
ENSG00000228058,0,0,0
ENSG00000224407,0,0,0
ENSG00000282564,0,0,0
ENSG00000232964,0,0,0
ENSG00000235817,0,0,0
ENSG00000283799,0,0,0
ENSG00000229595,0,0,0
ENSG00000222986,0,0,0
ENSG00000235152,0,0,0
ENSG00000236372,0,0,0
ENSG00000224436,0,0,0
ENSG00000242794,0,0,0
ENSG00000238382,0,0,0
ENSG00000225919,0,0,0
ENSG00000236497,0,0,0
ENSG00000206835,0,0,0
ENSG00000251508,0,0,0
ENSG00000252501,0,0,0
ENSG00000236101,0,0,0
ENSG00000231272,0,0,0
ENSG00000236244,0,0,0
ENSG00000232166,0,0,0
ENSG00000230404,0,0,0
ENSG00000228830,0,0,0
ENSG00000272362,0,0,0
ENSG00000241475,0,0,0
ENSG00000279261,0,0,0
ENSG00000201638,0,0,0
ENSG00000239690,0,0,0
ENSG00000238236,0,0,0
ENSG00000235638,0,0,0
ENSG00000231199,0,0,0
ENSG00000226663,0,0,0
ENSG00000231582,0,0,0
ENSG00000232714,0,0,0
ENSG00000235761,0,0,0
ENSG00000270710,0,0,0
ENSG00000227236,0,0,0
ENSG00000206803,0,0,0
ENSG00000237845,0,0,0
ENSG00000235371,0,0,0
ENSG00000237922,0,0,0
ENSG00000244457,0,0,0
ENSG00000244020,0,0,0
ENSG00000252396,0,0,0
ENSG00000266262,0,0,0
ENSG00000252290,0,0,0
ENSG00000237250,0,0,0
ENSG00000116996,0,0,0
ENSG00000243781,0,0,0
ENSG00000283174,0,0,0
ENSG00000283166,0,0,0
ENSG00000283377,0,0,0
ENSG00000270188,0,0,0
ENSG00000232154,0,0,0
ENSG00000225723,0,0,0
ENSG00000227860,0,0,0
ENSG00000230019,0,0,0
ENSG00000232989,0,0,0
ENSG00000234464,0,0,0
ENSG00000252371,0,0,0
ENSG00000215808,0,0,0
ENSG00000215149,0,0,0
ENSG00000224783,0,0,0
ENSG00000227854,0,0,0
ENSG00000259776,0,0,0
ENSG00000215805,0,0,0
ENSG00000217327,0,0,0
ENSG00000252317,0,0,0
ENSG00000233519,0,0,0
ENSG00000228844,0,0,0
ENSG00000251750,0,0,0
ENSG00000234872,0,0,0
ENSG00000199241,0,0,0
ENSG00000230015,0,0,0
ENSG00000226919,0,0,0
ENSG00000215802,0,0,0
ENSG00000233615,0,0,0
ENSG00000238085,0,0,0
ENSG00000265831,0,0,0
ENSG00000224348,0,0,0
ENSG00000229022,0,0,0
ENSG00000196289,0,0,0
ENSG00000213026,0,0,0
ENSG00000197769,0,0,0
ENSG00000224625,0,0,0
ENSG00000277099,0,0,0
ENSG00000272865,0,0,0
ENSG00000252084,0,0,0
ENSG00000224525,0,0,0
ENSG00000226750,0,0,0
ENSG00000235467,0,0,0
ENSG00000213690,0,0,0
ENSG00000270859,0,0,0
ENSG00000215800,0,0,0
ENSG00000270818,0,0,0
ENSG00000277704,0,0,0
ENSG00000230199,0,0,0
ENSG00000234116,0,0,0
ENSG00000278455,0,0,0
ENSG00000212230,0,0,0
ENSG00000229960,0,0,0
ENSG00000244066,0,0,0
ENSG00000237759,0,0,0
ENSG00000227735,0,0,0
ENSG00000201758,0,0,0
ENSG00000252073,0,0,0
ENSG00000252282,0,0,0
ENSG00000251754,0,0,0
ENSG00000223353,0,0,0
ENSG00000201170,0,0,0
ENSG00000238224,0,0,0
ENSG00000227728,0,0,0
ENSG00000242042,0,0,0
ENSG00000229112,0,0,0
ENSG00000228982,0,0,0
ENSG00000226164,0,0,0
ENSG00000283881,0,0,0
ENSG00000235818,0,0,0
ENSG00000177535,0,0,0
ENSG00000169224,0,0,0
ENSG00000196242,0,0,0
ENSG00000284824,0,0,0
ENSG00000236817,0,0,0
ENSG00000177489,0,0,0
ENSG00000177476,0,0,0
ENSG00000283369,0,0,0
ENSG00000198452,0,0,0
ENSG00000235749,0,0,0
ENSG00000230411,0,0,0
ENSG00000197437,0,0,0
ENSG00000169214,0,0,0
ENSG00000239395,0,0,0
ENSG00000241128,0,0,0
ENSG00000153230,0,0,0
ENSG00000221888,0,0,0
ENSG00000228336,0,0,0
ENSG00000196772,0,0,0
ENSG00000232908,0,0,0
ENSG00000230576,0,0,0
ENSG00000197591,0,0,0
ENSG00000177462,0,0,0
ENSG00000177275,0,0,0
ENSG00000224830,0,0,0
ENSG00000279263,0,0,0
ENSG00000237492,0,0,0
ENSG00000199442,0,0,0
ENSG00000232215,0,0,0
ENSG00000197454,0,0,0
ENSG00000200085,0,0,0
ENSG00000200982,0,0,0
ENSG00000198128,0,0,0
ENSG00000197067,0,0,0
ENSG00000196071,0,0,0
ENSG00000177233,0,0,0
ENSG00000162727,0,0,0
ENSG00000198601,0,0,0
ENSG00000228198,0,0,0
ENSG00000171180,0,0,0
ENSG00000177212,0,0,0
ENSG00000177201,0,0,0
ENSG00000177186,0,0,0
ENSG00000177174,0,0,0
ENSG00000196944,0,0,0
ENSG00000198104,0,0,0
ENSG00000175143,0,0,0
ENSG00000227152,0,0,0
ENSG00000196240,0,0,0
ENSG00000196539,0,0,0
ENSG00000229255,0,0,0
ENSG00000203661,0,0,0
ENSG00000271934,0,0,0
ENSG00000188558,0,0,0
ENSG00000227102,0,0,0
ENSG00000182783,0,0,0
ENSG00000183310,0,0,0
ENSG00000184022,0,0,0
ENSG00000201602,0,0,0
ENSG00000271701,0,0,0
ENSG00000279301,0,0,0
ENSG00000177151,0,0,0
ENSG00000187701,0,0,0
ENSG00000189181,0,0,0
ENSG00000229703,0,0,0
ENSG00000276520,0,0,0
ENSG00000242529,0,0,0
ENSG00000229663,0,0,0
ENSG00000264500,0,0,0
ENSG00000277997,0,0,0
ENSG00000236856,0,0,0
ENSG00000226277,0,0,0
ENSG00000223985,0,0,0
ENSG00000284452,0,0,0
ENSG00000225942,0,0,0
ENSG00000233633,0,0,0
ENSG00000233970,0,0,0
ENSG00000227713,0,0,0
ENSG00000272342,0,0,0
ENSG00000231173,0,0,0
ENSG00000234796,0,0,0
ENSG00000235403,0,0,0
ENSG00000236665,0,0,0
ENSG00000233553,0,0,0
ENSG00000232057,0,0,0
ENSG00000225619,0,0,0
ENSG00000234929,0,0,0
ENSG00000227364,0,0,0
ENSG00000237720,0,0,0
ENSG00000234423,0,0,0
ENSG00000255767,0,0,0
ENSG00000237370,0,0,0
ENSG00000188765,0,0,0
ENSG00000151360,0,0,0
ENSG00000232718,0,0,0
ENSG00000224661,0,0,0
ENSG00000237401,0,0,0
ENSG00000229550,0,0,0
ENSG00000231821,0,0,0
ENSG00000231532,0,0,0
ENSG00000252238,0,0,0
ENSG00000207192,0,0,0
ENSG00000228585,0,0,0
ENSG00000232835,0,0,0
ENSG00000224128,0,0,0
ENSG00000230090,0,0,0
ENSG00000242540,0,0,0
ENSG00000236106,0,0,0
ENSG00000237266,0,0,0
ENSG00000276733,0,0,0
ENSG00000227007,0,0,0
ENSG00000231610,0,0,0
ENSG00000226488,0,0,0
ENSG00000283394,0,0,0
ENSG00000223145,0,0,0
ENSG00000213774,0,0,0
ENSG00000221255,0,0,0
ENSG00000229740,0,0,0
ENSG00000230886,0,0,0
ENSG00000223640,0,0,0
ENSG00000240980,0,0,0
ENSG00000240687,0,0,0
ENSG00000200034,0,0,0
ENSG00000240960,0,0,0
ENSG00000188525,0,0,0
ENSG00000260476,0,0,0
ENSG00000271787,0,0,0
ENSG00000233502,0,0,0
ENSG00000212558,0,0,0
ENSG00000265418,0,0,0
ENSG00000264030,0,0,0
ENSG00000277446,0,0,0
ENSG00000236162,0,0,0
ENSG00000239053,0,0,0
ENSG00000238962,0,0,0
ENSG00000232056,0,0,0
ENSG00000270488,0,0,0
ENSG00000271952,0,0,0
ENSG00000226080,0,0,0
ENSG00000226961,0,0,0
ENSG00000230952,0,0,0
ENSG00000201610,0,0,0
ENSG00000264010,0,0,0
ENSG00000251718,0,0,0
ENSG00000202248,0,0,0
ENSG00000285626,0,0,0
ENSG00000239899,0,0,0
ENSG00000230044,0,0,0
ENSG00000276411,0,0,0
ENSG00000228496,0,0,0
ENSG00000265056,0,0,0
ENSG00000265172,0,0,0
ENSG00000238503,0,0,0
ENSG00000264089,0,0,0
ENSG00000207183,0,0,0
ENSG00000223360,0,0,0
ENSG00000285876,0,0,0
ENSG00000251859,0,0,0
ENSG00000237261,0,0,0
ENSG00000235127,0,0,0
ENSG00000234022,0,0,0
ENSG00000224194,0,0,0
ENSG00000231031,0,0,0
ENSG00000237326,0,0,0
ENSG00000202160,0,0,0
ENSG00000214657,0,0,0
ENSG00000238371,0,0,0
ENSG00000223850,0,0,0
ENSG00000243541,0,0,0
ENSG00000226764,0,0,0
ENSG00000271315,0,0,0
ENSG00000251704,0,0,0
ENSG00000231266,0,0,0
ENSG00000285354,0,0,0
ENSG00000232444,0,0,0
ENSG00000224400,0,0,0
ENSG00000223536,0,0,0
ENSG00000224604,0,0,0
ENSG00000237670,0,0,0
ENSG00000222842,0,0,0
ENSG00000214843,0,0,0
ENSG00000236348,0,0,0
ENSG00000151379,0,0,0
ENSG00000212455,0,0,0
ENSG00000250741,0,0,0
ENSG00000266738,0,0,0
ENSG00000235911,0,0,0
ENSG00000213729,0,0,0
ENSG00000266059,0,0,0
ENSG00000200763,0,0,0
ENSG00000232800,0,0,0
ENSG00000212171,0,0,0
ENSG00000200829,0,0,0
ENSG00000227047,0,0,0
ENSG00000270100,0,0,0
ENSG00000236436,0,0,0
ENSG00000261012,0,0,0
ENSG00000280390,0,0,0
ENSG00000271629,0,0,0
ENSG00000231204,0,0,0
ENSG00000270654,0,0,0
ENSG00000228538,0,0,0
ENSG00000264192,0,0,0
ENSG00000223691,0,0,0
ENSG00000234189,0,0,0
ENSG00000234207,0,0,0
ENSG00000233587,0,0,0
ENSG00000222616,0,0,0
ENSG00000232451,0,0,0
ENSG00000223530,0,0,0
ENSG00000233714,0,0,0
ENSG00000223634,0,0,0
ENSG00000222940,0,0,0
ENSG00000251805,0,0,0
ENSG00000207069,0,0,0
ENSG00000276653,0,0,0
ENSG00000229593,0,0,0
ENSG00000230452,0,0,0
ENSG00000217718,0,0,0
ENSG00000225378,0,0,0
ENSG00000225024,0,0,0
ENSG00000145835,0,0,0
ENSG00000236099,0,0,0
ENSG00000259080,0,0,0
ENSG00000225991,0,0,0
ENSG00000227938,0,0,0
ENSG00000242915,0,0,0
ENSG00000222232,0,0,0
ENSG00000200283,0,0,0
ENSG00000229224,0,0,0
ENSG00000242699,0,0,0
ENSG00000230737,0,0,0
ENSG00000225943,0,0,0
ENSG00000207187,0,0,0
ENSG00000231712,0,0,0
ENSG00000280154,0,0,0
ENSG00000285984,0,0,0
ENSG00000234579,0,0,0
ENSG00000201671,0,0,0
ENSG00000228563,0,0,0
ENSG00000270422,0,0,0
ENSG00000237007,0,0,0
ENSG00000265057,0,0,0
ENSG00000236854,0,0,0
ENSG00000212204,0,0,0
ENSG00000283591,0,0,0
ENSG00000238038,0,0,0
ENSG00000187999,0,0,0
ENSG00000239649,0,0,0
ENSG00000235064,0,0,0
ENSG00000237790,0,0,0
ENSG00000285754,0,0,0
ENSG00000272027,0,0,0
ENSG00000232153,0,0,0
ENSG00000226994,0,0,0
ENSG00000264352,0,0,0
ENSG00000237320,0,0,0
ENSG00000196085,0,0,0
ENSG00000265301,0,0,0
ENSG00000207255,0,0,0
ENSG00000229013,0,0,0
ENSG00000234587,0,0,0
ENSG00000233752,0,0,0
ENSG00000270677,0,0,0
ENSG00000233159,0,0,0
ENSG00000253078,0,0,0
ENSG00000236572,0,0,0
ENSG00000280276,0,0,0
ENSG00000273006,0,0,0
ENSG00000227292,0,0,0
ENSG00000227770,0,0,0
ENSG00000235009,0,0,0
ENSG00000265905,0,0,0
ENSG00000235653,0,0,0
ENSG00000285898,0,0,0
ENSG00000233128,0,0,0
ENSG00000237442,0,0,0
ENSG00000236533,0,0,0
ENSG00000207218,0,0,0
ENSG00000273913,0,0,0
ENSG00000215263,0,0,0
ENSG00000233978,0,0,0
ENSG00000252804,0,0,0
ENSG00000207411,0,0,0
ENSG00000219391,0,0,0
ENSG00000252599,0,0,0
ENSG00000285542,0,0,0
ENSG00000276229,0,0,0
ENSG00000277809,0,0,0
ENSG00000274547,0,0,0
ENSG00000276670,0,0,0
ENSG00000231848,0,0,0
ENSG00000231054,0,0,0
ENSG00000233829,0,0,0
ENSG00000233335,0,0,0
ENSG00000278764,0,0,0
ENSG00000228100,0,0,0
ENSG00000187600,0,0,0
ENSG00000284608,0,0,0
ENSG00000241791,0,0,0
ENSG00000284701,0,0,0
ENSG00000226087,0,0,0
ENSG00000224443,0,0,0
ENSG00000224058,0,0,0
ENSG00000283502,0,0,0
ENSG00000275423,0,0,0
ENSG00000201010,0,0,0
ENSG00000239995,0,0,0
ENSG00000232285,0,0,0
ENSG00000214602,0,0,0
ENSG00000170820,0,0,0
ENSG00000212036,0,0,0
ENSG00000206915,0,0,0
ENSG00000282828,0,0,0
ENSG00000234253,0,0,0
ENSG00000212580,0,0,0
ENSG00000285548,0,0,0
ENSG00000230327,0,0,0
ENSG00000283058,0,0,0
ENSG00000216191,0,0,0
ENSG00000231918,0,0,0
ENSG00000224344,0,0,0
ENSG00000223710,0,0,0
ENSG00000230840,0,0,0
ENSG00000226366,0,0,0
ENSG00000236538,0,0,0
ENSG00000202195,0,0,0
ENSG00000225444,0,0,0
ENSG00000225842,0,0,0
ENSG00000236837,0,0,0
ENSG00000233083,0,0,0
ENSG00000264975,0,0,0
ENSG00000232604,0,0,0
ENSG00000232668,0,0,0
ENSG00000251942,0,0,0
ENSG00000223897,0,0,0
ENSG00000207456,0,0,0
ENSG00000241114,0,0,0
ENSG00000231334,0,0,0
ENSG00000285519,0,0,0
ENSG00000233594,0,0,0
ENSG00000238619,0,0,0
ENSG00000238493,0,0,0
ENSG00000239189,0,0,0
ENSG00000272606,0,0,0
ENSG00000202344,0,0,0
ENSG00000226702,0,0,0
ENSG00000207548,0,0,0
ENSG00000207798,0,0,0
ENSG00000211520,0,0,0
ENSG00000229805,0,0,0
ENSG00000271894,0,0,0
ENSG00000199395,0,0,0
ENSG00000231570,0,0,0
ENSG00000271115,0,0,0
ENSG00000270569,0,0,0
ENSG00000212168,0,0,0
ENSG00000273063,0,0,0
ENSG00000225226,0,0,0
ENSG00000233723,0,0,0
ENSG00000285673,0,0,0
ENSG00000271955,0,0,0
ENSG00000233891,0,0,0
ENSG00000231815,0,0,0
ENSG00000270447,0,0,0
ENSG00000200101,0,0,0
ENSG00000252726,0,0,0
ENSG00000285611,0,0,0
ENSG00000200807,0,0,0
ENSG00000266078,0,0,0
ENSG00000233953,0,0,0
ENSG00000242158,0,0,0
ENSG00000271134,0,0,0
ENSG00000213495,0,0,0
ENSG00000252718,0,0,0
ENSG00000271707,0,0,0
ENSG00000241524,0,0,0
ENSG00000237024,0,0,0
ENSG00000267520,0,0,0
ENSG00000271243,0,0,0
ENSG00000226884,0,0,0
ENSG00000206973,0,0,0
ENSG00000213486,0,0,0
ENSG00000227361,0,0,0
ENSG00000242735,0,0,0
ENSG00000239958,0,0,0
ENSG00000270335,0,0,0
ENSG00000241625,0,0,0
ENSG00000232144,0,0,0
ENSG00000270437,0,0,0
ENSG00000283636,0,0,0
ENSG00000233716,0,0,0
ENSG00000234488,0,0,0
ENSG00000238012,0,0,0
ENSG00000238201,0,0,0
ENSG00000264297,0,0,0
ENSG00000283222,0,0,0
ENSG00000236148,0,0,0
ENSG00000223863,0,0,0
ENSG00000275588,0,0,0
ENSG00000199964,0,0,0
ENSG00000272025,0,0,0
ENSG00000223739,0,0,0
ENSG00000243029,0,0,0
ENSG00000251900,0,0,0
ENSG00000235725,0,0,0
ENSG00000214533,0,0,0
ENSG00000280257,0,0,0
ENSG00000227293,0,0,0
ENSG00000225815,0,0,0
ENSG00000264525,0,0,0
ENSG00000232164,0,0,0
ENSG00000237179,0,0,0
ENSG00000224071,0,0,0
ENSG00000230355,0,0,0
ENSG00000232688,0,0,0
ENSG00000236605,0,0,0
ENSG00000235968,0,0,0
ENSG00000284932,0,0,0
ENSG00000273275,0,0,0
ENSG00000199460,0,0,0
ENSG00000271597,0,0,0
ENSG00000225392,0,0,0
ENSG00000221238,0,0,0
ENSG00000233849,0,0,0
ENSG00000235035,0,0,0
ENSG00000183733,0,0,0
ENSG00000228034,0,0,0
ENSG00000231386,0,0,0
ENSG00000277764,0,0,0
ENSG00000241159,0,0,0
ENSG00000234485,0,0,0
ENSG00000200779,0,0,0
ENSG00000233971,0,0,0
ENSG00000252988,0,0,0
ENSG00000285068,0,0,0
ENSG00000214484,0,0,0
ENSG00000187833,0,0,0
ENSG00000279201,0,0,0
ENSG00000229798,0,0,0
ENSG00000252214,0,0,0
ENSG00000108442,0,0,0
ENSG00000263909,0,0,0
ENSG00000236167,0,0,0
ENSG00000237293,0,0,0
ENSG00000238410,0,0,0
ENSG00000230477,0,0,0
ENSG00000221638,0,0,0
ENSG00000233107,0,0,0
ENSG00000228209,0,0,0
ENSG00000271356,0,0,0
ENSG00000200488,0,0,0
ENSG00000251947,0,0,0
ENSG00000176204,0,0,0
ENSG00000200028,0,0,0
ENSG00000234653,0,0,0
ENSG00000227088,0,0,0
ENSG00000230968,0,0,0
ENSG00000237077,0,0,0
ENSG00000233605,0,0,0
ENSG00000229494,0,0,0
ENSG00000214429,0,0,0
ENSG00000270470,0,0,0
ENSG00000234877,0,0,0
ENSG00000202423,0,0,0
ENSG00000200048,0,0,0
ENSG00000143954,0,0,0
ENSG00000172023,0,0,0
ENSG00000204787,0,0,0
ENSG00000224879,0,0,0
ENSG00000229385,0,0,0
ENSG00000277171,0,0,0
ENSG00000230237,0,0,0
ENSG00000252031,0,0,0
ENSG00000266436,0,0,0
ENSG00000276917,0,0,0
ENSG00000224731,0,0,0
ENSG00000223427,0,0,0
ENSG00000237031,0,0,0
ENSG00000234429,0,0,0
ENSG00000231722,0,0,0
ENSG00000235519,0,0,0
ENSG00000200890,0,0,0
ENSG00000233444,0,0,0
ENSG00000242118,0,0,0
ENSG00000231781,0,0,0
ENSG00000229560,0,0,0
ENSG00000252897,0,0,0
ENSG00000201311,0,0,0
ENSG00000237498,0,0,0
ENSG00000226860,0,0,0
ENSG00000226700,0,0,0
ENSG00000225045,0,0,0
ENSG00000224695,0,0,0
ENSG00000227789,0,0,0
ENSG00000168129,0,0,0
ENSG00000223977,0,0,0
ENSG00000232548,0,0,0
ENSG00000224627,0,0,0
ENSG00000199295,0,0,0
ENSG00000228225,0,0,0
ENSG00000228902,0,0,0
ENSG00000182814,0,0,0
ENSG00000228272,0,0,0
ENSG00000276362,0,0,0
ENSG00000213400,0,0,0
ENSG00000235463,0,0,0
ENSG00000225787,0,0,0
ENSG00000230299,0,0,0
ENSG00000244399,0,0,0
ENSG00000199936,0,0,0
ENSG00000276281,0,0,0
ENSG00000202537,0,0,0
ENSG00000251974,0,0,0
ENSG00000213605,0,0,0
ENSG00000266931,0,0,0
ENSG00000264793,0,0,0
ENSG00000281477,0,0,0
ENSG00000271097,0,0,0
ENSG00000265507,0,0,0
ENSG00000225428,0,0,0
ENSG00000265003,0,0,0
ENSG00000283262,0,0,0
ENSG00000212133,0,0,0
ENSG00000252395,0,0,0
ENSG00000224291,0,0,0
ENSG00000240040,0,0,0
ENSG00000265510,0,0,0
ENSG00000211596,0,0,0
ENSG00000225136,0,0,0
ENSG00000253435,0,0,0
ENSG00000243063,0,0,0
ENSG00000253278,0,0,0
ENSG00000253265,0,0,0
ENSG00000253732,0,0,0
ENSG00000253578,0,0,0
ENSG00000253625,0,0,0
ENSG00000253202,0,0,0
ENSG00000254098,0,0,0
ENSG00000277852,0,0,0
ENSG00000253158,0,0,0
ENSG00000253870,0,0,0
ENSG00000253860,0,0,0
ENSG00000253461,0,0,0
ENSG00000253487,0,0,0
ENSG00000239862,0,0,0
ENSG00000253592,0,0,0
ENSG00000273962,0,0,0
ENSG00000276861,0,0,0
ENSG00000283132,0,0,0
ENSG00000283214,0,0,0
ENSG00000283659,0,0,0
ENSG00000254009,0,0,0
ENSG00000250036,0,0,0
ENSG00000253127,0,0,0
ENSG00000232747,0,0,0
ENSG00000253501,0,0,0
ENSG00000253191,0,0,0
ENSG00000211623,0,0,0
ENSG00000254097,0,0,0
ENSG00000241566,0,0,0
ENSG00000254345,0,0,0
ENSG00000253365,0,0,0
ENSG00000253765,0,0,0
ENSG00000254220,0,0,0
ENSG00000254292,0,0,0
ENSG00000253906,0,0,0
ENSG00000211633,0,0,0
ENSG00000275490,0,0,0
ENSG00000270999,0,0,0
ENSG00000265897,0,0,0
ENSG00000281904,0,0,0
ENSG00000222835,0,0,0
ENSG00000184303,0,0,0
ENSG00000271627,0,0,0
ENSG00000236969,0,0,0
ENSG00000235235,0,0,0
ENSG00000214330,0,0,0
ENSG00000237085,0,0,0
ENSG00000227497,0,0,0
ENSG00000214329,0,0,0
ENSG00000226481,0,0,0
ENSG00000234898,0,0,0
ENSG00000235147,0,0,0
ENSG00000223816,0,0,0
ENSG00000259916,0,0,0
ENSG00000237383,0,0,0
ENSG00000227265,0,0,0
ENSG00000213355,0,0,0
ENSG00000232502,0,0,0
ENSG00000235571,0,0,0
ENSG00000212140,0,0,0
ENSG00000278631,0,0,0
ENSG00000259848,0,0,0
ENSG00000163060,0,0,0
ENSG00000237055,0,0,0
ENSG00000232128,0,0,0
ENSG00000233158,0,0,0
ENSG00000231331,0,0,0
ENSG00000232594,0,0,0
ENSG00000233105,0,0,0
ENSG00000224585,0,0,0
ENSG00000233447,0,0,0
ENSG00000235186,0,0,0
ENSG00000277591,0,0,0
ENSG00000275768,0,0,0
ENSG00000235129,0,0,0
ENSG00000248821,0,0,0
ENSG00000204705,0,0,0
ENSG00000277747,0,0,0
ENSG00000234903,0,0,0
ENSG00000238162,0,0,0
ENSG00000223917,0,0,0
ENSG00000237308,0,0,0
ENSG00000224719,0,0,0
ENSG00000274028,0,0,0
ENSG00000230083,0,0,0
ENSG00000236026,0,0,0
ENSG00000271003,0,0,0
ENSG00000270193,0,0,0
ENSG00000204699,0,0,0
ENSG00000275497,0,0,0
ENSG00000275961,0,0,0
ENSG00000274206,0,0,0
ENSG00000252845,0,0,0
ENSG00000275094,0,0,0
ENSG00000273634,0,0,0
ENSG00000248134,0,0,0
ENSG00000230343,0,0,0
ENSG00000236847,0,0,0
ENSG00000270748,0,0,0
ENSG00000271402,0,0,0
ENSG00000204670,0,0,0
ENSG00000275655,0,0,0
ENSG00000237837,0,0,0
ENSG00000271351,0,0,0
ENSG00000276050,0,0,0
ENSG00000271015,0,0,0
ENSG00000270252,0,0,0
ENSG00000271569,0,0,0
ENSG00000270450,0,0,0
ENSG00000278537,0,0,0
ENSG00000270187,0,0,0
ENSG00000231635,0,0,0
ENSG00000227987,0,0,0
ENSG00000201070,0,0,0
ENSG00000232084,0,0,0
ENSG00000269383,0,0,0
ENSG00000270699,0,0,0
ENSG00000238029,0,0,0
ENSG00000204640,0,0,0
ENSG00000204637,0,0,0
ENSG00000227259,0,0,0
ENSG00000234988,0,0,0
ENSG00000226034,0,0,0
ENSG00000234169,0,0,0
ENSG00000228488,0,0,0
ENSG00000226058,0,0,0
ENSG00000223826,0,0,0
ENSG00000237549,0,0,0
ENSG00000205716,0,0,0
ENSG00000224095,0,0,0
ENSG00000229209,0,0,0
ENSG00000227623,0,0,0
ENSG00000236596,0,0,0
ENSG00000221849,0,0,0
ENSG00000231723,0,0,0
ENSG00000232597,0,0,0
ENSG00000236141,0,0,0
ENSG00000256637,0,0,0
ENSG00000273515,0,0,0
ENSG00000228968,0,0,0
ENSG00000233955,0,0,0
ENSG00000227157,0,0,0
ENSG00000225765,0,0,0
ENSG00000234781,0,0,0
ENSG00000231626,0,0,0
ENSG00000236109,0,0,0
ENSG00000230690,0,0,0
ENSG00000225669,0,0,0
ENSG00000279904,0,0,0
ENSG00000207249,0,0,0
ENSG00000234177,0,0,0
